y;message
0;Of course you would think that being liberal lemming and flying monkey that you are Anything that your side does that is immoral corrupt and un American is republican lie Problem is that is all they are and do and we have seen the truth So blow it out your arse But thanks for the verbal bird cage liner you continuously supply You and your ilk are the main supply of info and reason as to why Obama an liberalism needs to go 
0;have transformer prime and hate it almost everything positive you read about this tablet is untrue Not fast or responsive AT ALL terrible build quality had to send it back to ASUS because of dead pixels and defective screen horrible wifi signal quality cant get decent lock on the other side of my tiny house and love android and ICS but every app on the prime has lockup and crash issues CONSTANLY fucking terrible device from terrible manufacturer go for Samsung fuck ASSUS 
1;Your racism sickens me and disgraces you and your family Is this the way you were raised Shame on you your mother your grandmother and everybody else who let you grow up human ruin 
0;lol no allkpop decided to use pic of Tiffany with fucked up dimensions 
0;yes holder you have right to be there no matter how much of crook you are not to mention the racism you inject everytime you speak after all gaybryan like you 
0;Nah Good folks there good music POURS from that place don let couple of douchebags shape your view 
0;noBjustRyan skywaker David Yeah streaming them out My bad thought you were asking sky about the jurisdiction piece 
0;Yes you re good example of that 
1;Please ZuluShaka shut the eff up before you embarrass yourself further If you can do it for yourself do it for the kids you may have now or some time in the future who would disown you if they found out you are this dumb Please shut up for your own parents who would hang themselves in shame if they knew they spawned such idiocy Shut up for your spouse who may not live with the ridicule if het friends found out she married lunatic And please shut up for the teachers wavakarova nerekeni uchitiza chikoro Please shut up log off the internet and go into an asylum 
0;You ve got to be freaking kidding me 
1;Now Kelly has two broken legs You are some stupid broad 
0;Of course you would say that 
0;That too And from CHICAGO 
0;Tell em why you mad LOOL have my opinion and you have yours And now sports 
0;LMMFAO IM WEAK AS FUCK Are we gonna do coke That bitch was hilarious the whole vid 
0;We better run little farther each time we go out 
1;Or go home and kill your wife and son then yourself Chris Benoit white guy 
1;What boob you are 
0;YOU GUYS REMEMBER JOHN ROCKER WHAT STUD 
1;Grow up you stupid mongoloid Christianity is just as disgusting 
0;its gotta have some form of truth to be good trolling 
0;You don know 
0;So single parent is better Get off your fucking high horse and stfu Can you even imagine the trauma the two girls will feel And the loss of the other female partner won change the other mother from being gay hope you realize 
1;Actually don think she expects call She is merely proving point Your lack of comprehension makes you look like the ing idiot 
0;sure your mom is proud of you 
1;Jerome the fruit the worlds STILL isn going to accept you and your sodomite father doing each other to unconsciousness get over it 
0;Holder would be lynched if he tried such stunt Why don you see if you can get back to That was when President Bush left office We now have the losers Holder and Obama who are clueless 
